# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               phiphi           Tphi             
2923 3.2084422710e-12 4.0099946084e-17 2.8267575900e-17
2924 3.2047936738e-12 4.0031321129e-17 2.7235073885e-17
2925 3.2011983639e-12 3.9962818359e-17 2.6124326959e-17
2926 3.1976533828e-12 3.9894436635e-17 2.4941313113e-17
2927 3.1941557634e-12 3.9826174812e-17 2.3692027007e-17
2928 3.1907025305e-12 3.9758031742e-17 2.2382479985e-17
2929 3.1872907003e-12 3.9690006273e-17 2.1018700091e-17
2930 3.1839172810e-12 3.9622097249e-17 1.9606732078e-17
2931 3.1805792720e-12 3.9554303511e-17 1.8152637430e-17
2932 3.1772736647e-12 3.9486623894e-17 1.6662494370e-17
2933 3.1739974420e-12 3.9419057231e-17 1.5142397876e-17
2934 3.1707475783e-12 3.9351602350e-17 1.3598459697e-17
2935 3.1675210397e-12 3.9284258074e-17 1.2036808367e-17
2936 3.1643147841e-12 3.9217023224e-17 1.0463589216e-17
2937 3.1611257606e-12 3.9149896616e-17 8.8849643901e-18
2938 3.1579509102e-12 3.9082877062e-17 7.3071128597e-18
2939 3.1547871653e-12 3.9015963370e-17 5.7362304384e-18
2940 3.1516314501e-12 3.8949154345e-17 4.1785297953e-18
2941 3.1484806801e-12 3.8882448787e-17 2.6402404697e-18
2942 3.1453317624e-12 3.8815845491e-17 1.1276088854e-18
2943 3.1421815959e-12 3.8749343249e-17 -3.5310163493e-19
2944 3.1390270709e-12 3.8682940851e-17 -1.7956108554e-18
2945 3.1358650690e-12 3.8616637079e-17 -3.1936216126e-18
2946 3.1326924637e-12 3.8550430715e-17 -4.5408198013e-18
2947 3.1295061198e-12 3.8484320533e-17 -5.8308743600e-18
2948 3.1263028937e-12 3.8418305305e-17 -7.0574372568e-18
2949 3.1230796334e-12 3.8352383801e-17 -8.2141434749e-18
2950 3.1198331781e-12 3.8286554783e-17 -9.2946109983e-18
2951 3.1165603589e-12 3.8220817011e-17 -1.0292440798e-17
2952 3.1132579980e-12 3.8155169241e-17 -1.1201216815e-17
2953 3.1099229093e-12 3.8089610224e-17 -1.2014505952e-17
2954 3.1065518982e-12 3.8024138709e-17 -1.2725858052e-17
2955 3.1031417614e-12 3.7958753439e-17 -1.3328805889e-17
2956 3.0996898990e-12 3.7893453813e-17 -1.3818712071e-17
2957 3.0961961525e-12 3.7828241867e-17 -1.4198319794e-17
2958 3.0926609757e-12 3.7763120304e-17 -1.4472229561e-17
2959 3.0890848240e-12 3.7698091831e-17 -1.4645054777e-17
2960 3.0854681540e-12 3.7633159163e-17 -1.4721421751e-17
2961 3.0818114236e-12 3.7568325023e-17 -1.4705969717e-17
2962 3.0781150923e-12 3.7503592139e-17 -1.4603350837e-17
2963 3.0743796208e-12 3.7438963246e-17 -1.4418230216e-17
2964 3.0706054714e-12 3.7374441085e-17 -1.4155285912e-17
2965 3.0667931075e-12 3.7310028405e-17 -1.3819208946e-17
2966 3.0629429942e-12 3.7245727961e-17 -1.3414703317e-17
2967 3.0590555978e-12 3.7181542515e-17 -1.2946486008e-17
2968 3.0551313860e-12 3.7117474835e-17 -1.2419286998e-17
2969 3.0511708280e-12 3.7053527697e-17 -1.1837849278e-17
2970 3.0471743942e-12 3.6989703881e-17 -1.1206928855e-17
2971 3.0431425567e-12 3.6926006178e-17 -1.0531294767e-17
2972 3.0390757887e-12 3.6862437381e-17 -9.8157290948e-18
2973 3.0349745650e-12 3.6799000294e-17 -9.0650269695e-18
2974 3.0308393616e-12 3.6735697725e-17 -8.2839965866e-18
2975 3.0266706562e-12 3.6672532488e-17 -7.4774592160e-18
2976 3.0224689276e-12 3.6609507407e-17 -6.6502492128e-18
2977 3.0182346561e-12 3.6546625311e-17 -5.8072140285e-18
2978 3.0139683236e-12 3.6483889035e-17 -4.9532142221e-18
2979 3.0096704131e-12 3.6421301421e-17 -4.0931234713e-18
2980 3.0053414092e-12 3.6358865319e-17 -3.2318285829e-18
2981 3.0009817978e-12 3.6296583584e-17 -2.3742295045e-18
2982 2.9965920664e-12 3.6234459080e-17 -1.5252393354e-18
2983 2.9921727037e-12 3.6172494675e-17 -6.8978433705e-19
2984 2.9877241998e-12 3.6110693247e-17 1.2719605510e-19
2985 2.9832470465e-12 3.6049057678e-17 9.2074922111e-19
2986 2.9787417366e-12 3.5987590858e-17 1.6859093454e-18
2987 2.9742087648e-12 3.5926295683e-17 2.4176974056e-18
2988 2.9696486267e-12 3.5865175058e-17 3.1111211618e-18
2989 2.9650618197e-12 3.5804231891e-17 3.7611751451e-18
2990 2.9604488425e-12 3.5743469101e-17 4.3628406470e-18
2991 2.9558101951e-12 3.5682889612e-17 4.9110857082e-18
2992 2.9511463792e-12 3.5622496353e-17 5.4008651076e-18
2993 2.9464578977e-12 3.5562292263e-17 5.8271203512e-18
2994 2.9417452549e-12 3.5502280285e-17 6.1847796610e-18
2995 2.9370089567e-12 3.5442463372e-17 6.4687579644e-18
2996 2.9322493692e-12 3.5382843336e-17 6.6753559740e-18
2997 2.9274662945e-12 3.5323417415e-17 6.8064649228e-18
2998 2.9226593930e-12 3.5264181692e-17 6.8653823630e-18
2999 2.9178283244e-12 3.5205132238e-17 6.8554149492e-18
3000 2.9129727474e-12 3.5146265113e-17 6.7798784465e-18
